Complaint ID,Category,Sub Category,Grievance Date,Ward Name,Grievance Status,Staff Remarks,Staff Name,clean_text
20671469,Road Maintenance(Engg),UnAuthorised Constructions,2025-02-14 10:27:00.000000000,Pattabhiram Nagar,Closed,will be attended and resolved,AE Ward 168/AE,unauthorised construction
20671468,Solid Waste (Garbage) Related,Sweeping not done,2025-02-14 10:26:00.000000000,Kodigehalli,Closed,Compainant attended,JHI Ward 8/JHI,sweeping done
20671467,veterinary,Stray dog related complaints,2025-02-14 10:26:00.000000000,HSR Layout,Closed,Attended the complaint,Sudhir/ADAH,stray dog related complaint
20671466,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2025-02-14 10:25:00.000000000,Ramamurthy Nagar,Closed,Cleared sir,Chandrakala K/JHI,garbage vehicle arrived
20671465,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2025-02-14 10:25:00.000000000,Varthur,Closed,Reslov,Balaji S /JHI,garbage vehicle arrived
20671464,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2025-02-14 10:23:00.000000000,Shettyhalli,Closed,Attended,Suresh /JHI,garbage vehicle arrived
20671463,Electrical,Street Light Not Working,2025-02-14 10:20:00.000000000,Hoodi,Closed,Attended,Sachin Malagi/AE,street light working
20671462,Electrical,Street Light Not Working,2025-02-14 10:20:00.000000000,Uttarahalli,Closed,Atteded,Ramesh/JE,street light working
20671461,E khata / Khata services,Ekhata - name correction,2025-02-14 10:20:00.000000000,Shettyhalli,Closed,Please submit mutation application in E Aasthi website,ARO/ARO,ekhata name correction
20671460,Electrical,Street Light Not Working,2025-02-14 10:18:00.000000000,Kuvempu Nagar,Closed,Resolved,yeahanka JE Electrical/JE,street light working
20671459,veterinary,Stray dog related complaints,2025-02-14 10:16:00.000000000,HSR Layout,Closed,We cannot relocate the Stray dogs As per BBMP 2023 rules,Krishnaiah/VI,stray dog related complaint
20671458,Others,Others,2025-02-14 10:16:00.000000000,Dharmarayaswamy Temple Ward,Registered,1st Assignment Based on Ward Mapping,BBMP Whatsapp/Customer Support Representative,others
20671457,Electrical,Street Lights Switched On During Day Time,2025-02-14 10:13:00.000000000,Shanthala Nagar,Closed,Attended,Durga Prasad/AEE,street light switched day time
20671456,veterinary,Stray dog related complaints,2025-02-14 10:12:00.000000000,Yadiyuru,Closed,"Dogs can't be relocated as per the ABC rules 2023, for barking, crying, chasing, nothing can be done since it is natural instincts of a dog. Sterilization and immunisation of streets Dogs will be done by BBMP Sir.",ss doddamani/VI,stray dog related complaint
20671455,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2025-02-14 10:07:00.000000000,Padmanabha Nagar,Closed,Clear,Chandan/JHI,garbage vehicle arrived
20671454,veterinary,Animal birth control/neutering of stray dogs,2025-02-14 10:07:00.000000000,Yadiyuru,Closed,"Dogs can't be relocated as per the ABC rules 2023, for barking, crying, chasing, nothing can be done since it is natural instincts of a dog. Sterilization and immunisation of streets Dogs will be done by BBMP Sir.",ss doddamani/VI,animal birth controlneutering stray dog
20671453,Others,Others,2025-02-14 10:05:00.000000000,HSR Layout,Registered,1st Assignment Based on Ward Mapping,BBMP Whatsapp/Customer Support Representative,others
20671452,Electrical,Street Light Not Working,2025-02-14 10:03:00.000000000,Gottigere,Closed,Attended,Sandeep/AEE,street light working
20671451,Forest,obstructions Branches / Trees.,2025-02-14 10:01:00.000000000,Bellandur,Closed,ಅನಧಿಕೃತ ಕತ್ರ ಅವನೇ ನಿಲ್ಲಿಸಲಾಗಿದೆ,Sudharshan/DYRFO,obstruction branch tree
20671450,Forest,Removal of dead/fallen trees,2025-02-14 09:57:00.000000000,Shiva Nagar,Closed,Team attended,sudarshan/DYRFO,removal deadfallen tree
20671449,veterinary,Stray dog related complaints,2025-02-14 09:54:00.000000000,Vidyapeetha,Closed,"Dogs cannot be relocated as per the ABC Rule 2023. 
For barking, crying, chasing - nothing can be done since it is a natural instinct of a dog.
Sterilisation and Immunisation of street dogs will be done by BBMP. 
If there is any dog bite incident please provide us the details of the dog bite victim like name, address, phone number, Photograph of the wound & dog bite treatment certificate from the doctor. to take further action.",Hanumantha raju/VI,stray dog related complaint
20671448,Solid Waste (Garbage) Related,Sweeping not done,2025-02-14 09:49:00.000000000,Sri Nagar,Closed,Complaint cleared,Meena R /JHI,sweeping done
20671447,veterinary,Animal birth control/neutering of stray dogs,2025-02-14 09:48:00.000000000,Hemmigepura,Closed,Dog's cought for animal birth control and vaccination,Ramesh.B/VI,animal birth controlneutering stray dog
20671446,Road Maintenance(Engg),Potholes,2025-02-14 09:47:00.000000000,Chikpete,Non Relevant,\N,BBMP Whatsapp/Customer Support Representative,pothole
20671445,Electrical,Street Light Not Working,2025-02-14 09:47:00.000000000,Varthur,Closed,Long term solution,Sachin Malagi/AE,street light working
20671444,veterinary,Animal birth control/neutering of stray dogs,2025-02-14 09:47:00.000000000,Bellandur,ReOpen,"citizen not satisfied, still facing the issue",Dr Rudresh kumar K L/ADAH,animal birth controlneutering stray dog
20671443,Solid Waste (Garbage) Related,Garbage dump,2025-02-14 09:46:00.000000000,Hoysala Nagar,Closed,Close,Naveen/JHI,garbage dump
20671442,veterinary,Stray dog related complaints,2025-02-14 09:43:00.000000000,HSR Layout,Closed,Attended the complaint,Sudhir/ADAH,stray dog related complaint
20671441,Electrical,Street Light Not Working,2025-02-14 09:43:00.000000000,Padarayanapura,Closed,Complaint Attended,Madhu/AEE,street light working
20671440,Town Planning,Noise during Building Construction,2025-02-14 09:41:00.000000000,Rajarajeshwari Nagar,Non Relevant,\N,BBMP Whatsapp/Customer Support Representative,noise building construction
20671439,Road Maintenance(Engg),Road side drains,2025-02-14 09:41:00.000000000,Thanisandra,Non Relevant,Above area will not come to ward 6 Thanisandra,BBMP Whatsapp/Customer Support Representative,road side drain
20671438,Solid Waste (Garbage) Related,Sweeping not done,2025-02-14 09:40:00.000000000,Kumaraswamy Layout,Closed,Clear,Bharath B N /JHI,sweeping done
20671437,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2025-02-14 09:39:00.000000000,Maruthi Mandira Ward,Closed,Cleared,Ramesh/JHI,garbage vehicle arrived
20671436,Electrical,Street Light Not Working,2025-02-14 09:36:00.000000000,Madiwala,Closed,ATTENDED,Jnanesh/AEE,street light working
20671435,veterinary,Stray dog related complaints,2025-02-14 09:35:00.000000000,Hongasandra,Closed,Attended the complaint,Sudhir/ADAH,stray dog related complaint
20671434,veterinary,Stray dog related complaints,2025-02-14 09:33:00.000000000,A.Narayanapura,Closed,No relocation of dogs can be done as per supreme court order,Dr Vivek K Bidarkar/ADAH,stray dog related complaint
20671433,Others,Others,2025-02-14 09:31:00.000000000,Jnanabharathi Ward,Registered,1st Assignment Based on Ward Mapping,BBMP Whatsapp/Customer Support Representative,others
20671432,veterinary,Stray dog related complaints,2025-02-14 09:31:00.000000000,HSR Layout,Closed,Attended the complaint,Sudhir/ADAH,stray dog related complaint
20671431,veterinary,Stray dog related complaints,2025-02-14 09:30:00.000000000,HSR Layout,Closed,Attended the complaint,Sudhir/ADAH,stray dog related complaint
20671430,Electrical,Street Light Not Working,2025-02-14 09:30:00.000000000,Shankaramata,Closed,Complaints Cleared,Suresh/AEE,street light working
20671429,veterinary,Fatally injured - Needs immediate attention,2025-02-14 09:29:00.000000000,Jayangar,Closed,Complaint attended,Ravi/ADAH,fatally injured need immediate attention
20671428,veterinary,Stray dog related complaints,2025-02-14 09:29:00.000000000,HSR Layout,Closed,Attended the complaint,Sudhir/ADAH,stray dog related complaint
20671427,Forest,obstructions Branches / Trees.,2025-02-14 09:28:00.000000000,BTM Layout,Closed,Resolved,Vinay Kumar.C/DYRFO,obstruction branch tree
20671426,Electrical,Street Light Not Working,2025-02-14 09:28:00.000000000,HBR Layout,ReOpen,No one attended the problem.. Just closed without my knowledge,Durga Prasad/AEE,street light working
20671425,Road Maintenance(Engg),Debris Removal / Construction Material,2025-02-14 09:27:00.000000000,Hongasandra,Closed,Solved,Ramesh Deva/AEE,debris removal construction material
20671424,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2025-02-14 09:27:00.000000000,Chikkalasandra,Closed,Clered,Anitha/JHI,garbage vehicle arrived
20671423,Electrical,Street Light Not Working,2025-02-14 09:25:00.000000000,Banaswadi,Closed,Attended,Durga Prasad/AEE,street light working
20671422,Electrical,Street Light Not Working,2025-02-14 09:24:00.000000000,Jeevanbhima Nagar,Closed,Attended,Durga Prasad/AEE,street light working
20671421,Forest,obstructions Branches / Trees.,2025-02-14 09:24:00.000000000,Vidyaranyapura,Closed,Cleared,Mutturaju KP/DYRFO,obstruction branch tree
20671420,Electrical,Street Light Not Working,2025-02-14 09:24:00.000000000,Banaswadi,Closed,Attended,Durga Prasad/AEE,street light working
20671419,veterinary,Stray dog related complaints,2025-02-14 09:24:00.000000000,HSR Layout,Closed,Attended the complaint,Sudhir/ADAH,stray dog related complaint
20671418,veterinary,Animal birth control/neutering of stray dogs,2025-02-14 09:21:00.000000000,Yelahanka old Satellite Town,Closed,Attended,Dr. Manohar R/ADAH,animal birth controlneutering stray dog
20671417,Solid Waste (Garbage) Related,Burning of Garbage in Open Space,2025-02-14 09:20:00.000000000,Nandini Layout,Closed,Solve,Suresh.K.N./JHI,burning garbage open space
20671416,veterinary,Stray dog related complaints,2025-02-14 09:20:00.000000000,HSR Layout,Closed,Attended the complaint,Sudhir/ADAH,stray dog related complaint
20671415,veterinary,Stray dog related complaints,2025-02-14 09:20:00.000000000,Jalahalli,Closed,Stray dogs pick up for  animal birth control and anti rabies vaccine  scheduled,Uma V.H/VI,stray dog related complaint
20671414,Solid Waste (Garbage) Related,Sweeping not done,2025-02-14 09:18:00.000000000,Rajarajeshwari Nagar,Closed,Cleared,Soumya/JHI,sweeping done
20671413,Electrical,Park Lights Not Working,2025-02-14 09:18:00.000000000,Yelahanka old Satellite Town,Closed,Resolved,Yelahanka AEE Electrical/AEE,park light working
20671412,veterinary,Stray dog related complaints,2025-02-14 09:17:00.000000000,HSR Layout,ReOpen,"No action taken so far, why closed?",Sudhir/ADAH,stray dog related complaint
20671411,Water Crisis,Water related issue,2025-02-14 09:16:00.000000000,Doddabommasandra,Non Relevant,\N,BBMP Whatsapp/Customer Support Representative,water related issue
20671410,Road Infrastructure,Road Infrastructure,2025-02-14 09:15:00.000000000,Shiva Nagar,Closed,Foothpath correction done,Sri.Ravi C Gudadappanvar/AE,road infrastructure
20671409,veterinary,Animal birth control/neutering of stray dogs,2025-02-14 09:14:00.000000000,Sarakki,Closed,Complaint attended,Ravi/ADAH,animal birth controlneutering stray dog
20671408,Solid Waste (Garbage) Related,Burning of Garbage in Open Space,2025-02-14 09:14:00.000000000,Begur,Closed,Clear,Ramesh/JHI,burning garbage open space
20671407,veterinary,Stray dog related complaints,2025-02-14 09:12:00.000000000,HSR Layout,Closed,Attended the complaint,Sudhir/ADAH,stray dog related complaint
20671406,Road Maintenance(Engg),water leakage on road,2025-02-14 09:10:00.000000000,Sudduguntepalya,Non Relevant,Complaint belongs to Bwssb in ward no -152,BBMP Whatsapp/Customer Support Representative,water leakage road
20671405,Health Dept,Air/Noise pollution,2025-02-14 09:10:00.000000000,Banaswadi,Closed,Warning and notice issued,Dr. Danyakumar (Inc)./MOH,airnoise pollution
20671404,Solid Waste (Garbage) Related,Burning of Garbage in Open Space,2025-02-14 09:10:00.000000000,Rajarajeshwari Nagar,Closed,Clear,Soumya/JHI,burning garbage open space
20671403,Road Maintenance(Engg),Road cutting,2025-02-14 09:09:00.000000000,Basavanapura,Closed,resolved,Pampapathi/AEE,road cutting
20671402,Solid Waste (Garbage) Related,Garbage dump,2025-02-14 09:09:00.000000000,Herohalli,Closed,Garbage dumped in vacant site has been cleared,Hanumesh/JHI,garbage dump
20671401,Water Crisis,Water related issue,2025-02-14 09:07:00.000000000,Doddabommasandra,Non Relevant,\N,BBMP Whatsapp/Customer Support Representative,water related issue
20671400,Others,Others,2025-02-14 09:06:00.000000000,Uttarahalli,Registered,Forwarded Task,BBMP Whatsapp/Customer Support Representative,others
20671399,Solid Waste (Garbage) Related,Garbage dump,2025-02-14 09:05:00.000000000,Hombegowda Nagar,Closed,Clear,R Umashankar/JHI,garbage dump
20671398,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2025-02-14 09:04:00.000000000,H.M.T,Closed,Complaint clear Sir,Tanuja/JHI,garbage vehicle arrived
20671397,Solid Waste (Garbage) Related,Sweeping not done,2025-02-14 09:03:00.000000000,Rajarajeshwari Nagar,Closed,Cleared,Soumya/JHI,sweeping done
20671396,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2025-02-14 09:02:00.000000000,Vasanthapura,Closed,Complaint attended,Gangannaiah/JHI,garbage vehicle arrived
20671395,Solid Waste (Garbage) Related,Garbage dump,2025-02-14 09:01:00.000000000,Banaswadi,Closed,Clear,JHI Ward 27/JHI,garbage dump
20671394,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2025-02-14 09:01:00.000000000,Manorayanapalya,Closed,Cleared,Nagendra/JHI,garbage vehicle arrived
20671393,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2025-02-14 08:57:00.000000000,Konanakunte,Closed,Nil,Mohan N/JHI,garbage vehicle arrived
20671392,veterinary,Stray dog related complaints,2025-02-14 08:54:00.000000000,HSR Layout,Closed,Attended the complaint,Sudhir/ADAH,stray dog related complaint
20671391,Electrical,Street Light Not Working,2025-02-14 08:53:00.000000000,Hoodi,Closed,Attended,Sachin Malagi/AE,street light working
20671390,Solid Waste (Garbage) Related,Sweeping not done,2025-02-14 08:49:00.000000000,A.Narayanapura,Closed,Sir,JHI Ward 56/JHI,sweeping done
20671389,Electrical,Street Light Not Working,2025-02-14 08:49:00.000000000,Hosahalli,Closed,ATTENDED,Umesh/AEE,street light working
20671388,Road Infrastructure,Road Infrastructure,2025-02-14 08:49:00.000000000,Shanthala Nagar,Closed,Attended,Naveen.G/AE,road infrastructure
20671387,Electrical,Street Light Not Working,2025-02-14 08:45:00.000000000,Hegganahalli,Closed,Attended,Gurappa Y Doddamani/AEE,street light working
20671386,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2025-02-14 08:44:00.000000000,Jnanabharathi Ward,Closed,Clear,Vijaya Raghav/JHI,garbage vehicle arrived
20671385,Solid Waste (Garbage) Related,Garbage dump,2025-02-14 08:44:00.000000000,Padmanabha Nagar,Closed,Clear,Chandan/JHI,garbage dump
20671384,veterinary,Stray pig related complaints,2025-02-14 08:43:00.000000000,HSR Layout,Closed,Attended the complaint,Sudhir/ADAH,stray pig related complaint
20671383,veterinary,Stray dog related complaints,2025-02-14 08:42:00.000000000,HSR Layout,Closed,Attended the complaint,Sudhir/ADAH,stray dog related complaint
20671382,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2025-02-14 08:42:00.000000000,Kadugodi,Closed,Attend,Sandeep Kumar L/JHI,garbage vehicle arrived
20671381,Solid Waste (Garbage) Related,Garbage dump,2025-02-14 08:39:00.000000000,Hanumantha Nagar,Closed,Clear,Smt. Shobha M N/AEE,garbage dump
20671380,Sanitation,Public toilet(s) blockage,2025-02-14 08:39:00.000000000,Rajarajeshwari Nagar,Closed,Cleared,Soumya/JHI,public toilet blockage
20671379,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2025-02-14 08:38:00.000000000,Bellandur,Closed,Cleared,Harish V/JHI,garbage vehicle arrived
20671378,Solid Waste (Garbage) Related,Garbage dump,2025-02-14 08:38:00.000000000,Hanumantha Nagar,Closed,Clear,Smt. Shobha M N/AEE,garbage dump
20671377,veterinary,Stray dog related complaints,2025-02-14 08:37:00.000000000,HSR Layout,Closed,Attended the complaint,Sudhir/ADAH,stray dog related complaint
20671376,Electrical,Street Light Not Working,2025-02-14 08:36:00.000000000,Kottigepalya,Closed,Attended,gavisiddaiah/AEE,street light working
20671375,Solid Waste (Garbage) Related,Garbage dump,2025-02-14 08:35:00.000000000,Attiguppe,Closed,Clear,Shobha/AEE,garbage dump
20671374,Solid Waste (Garbage) Related,Burning of Garbage in Open Space,2025-02-14 08:35:00.000000000,Ramamurthy Nagar,Closed,Cleared sir,Chandrakala K/JHI,burning garbage open space
20671373,veterinary,Stray dog related complaints,2025-02-14 08:30:00.000000000,HSR Layout,Closed,Attended the complaint,Sudhir/ADAH,stray dog related complaint
20671372,Solid Waste (Garbage) Related,Garbage dump,2025-02-14 08:29:00.000000000,Attiguppe,Closed,Clear,Shobha/AEE,garbage dump
20671371,Forest,Removal of dead/fallen trees,2025-02-14 08:29:00.000000000,Jnanabharathi Ward,Closed,The Complaint has been resolved.,Jagadish V/DYRFO,removal deadfallen tree
